38475;8588;2
19877;4427;6
64114;5823;7
18515;2932;4
71557;3976;4
24865;1573;5
49484;3795;1
22891;1627;5
18571;2491;7
52075;5350;3
44470;3469;2
48054;6912;4
23312;8284;6
36449;8305;7
39630;8093;2
87962;7966;3
56094;8748;6
76458;3645;1
47247;8432;3
60905;2718;1
63523;1813;1
30375;2449;6
32619;4207;6
6834;6797;4
37309;4313;4
80719;7482;2
10654;5921;5
3016;5193;1
79684;4762;7
69299;7977;3
36313;7430;3
18171;1462;3
9412;3114;4
36217;6877;3
74018;8682;2
70274;6714;7
6624;7893;4
69979;3881;2
84696;8392;5
56799;3867;5
40286;8672;7
15264;4380;1
50847;4638;2
32214;3107;7
8247;6352;6
59251;8107;6
67014;8259;5
16373;5498;2
6090;4662;5
68342;2210;6
62099;6493;4
51200;3182;4
72032;4892;2
66163;7865;3
63553;3865;5
73464;2562;1
29071;7921;1
39740;5042;4
8246;2056;4
4970;6545;5
6422;7525;4
18408;5136;4
61806;7358;4
19945;4926;7
7278;7037;2
54874;3126;7
52778;8000;5
25065;4034;3
39750;3311;2
79954;1895;2
68039;4237;3
10052;7489;3
38725;7191;7
61045;7080;7
78760;4490;5
11978;3942;1
22411;6937;2
21947;3303;1
27571;3162;2
77626;3788;6
66095;8521;4
8912;7829;5
1081;5538;5
78041;6411;4
55188;5883;5
56842;8971;6
33692;8354;6
58710;3895;1
40155;6534;5
16332;1024;4
15513;5171;3
9632;7309;4
9139;8113;2
3513;7200;1
15098;3054;6
40193;4288;7
32449;8118;3
70961;4436;5
45857;8111;7
22927;5575;4
20238;8796;2
6041;2238;2
14057;8165;2
45816;6147;6
55713;8455;3
30474;5998;4
30546;2196;1
79725;2831;6
60932;8852;2
80892;1780;2
2061;1623;5
3777;7242;3
6781;4464;7
6694;3267;2
26774;7452;1
21532;1287;6
86155;7367;1
86141;2083;2
36631;5404;5
55983;3190;4
40487;5772;5
49695;2427;1
43994;7109;3
79143;4687;7
17644;2989;4
19869;5913;3
25049;2601;2
75025;7965;2
45059;2821;1
70356;8723;1
68505;6791;4
52623;4462;5
48229;7042;3
49912;3059;3
7086;4019;6
30054;2327;3
85095;1455;4
74743;3882;3
26413;2224;4
28929;8871;1
5076;4140;3
75934;5657;5
25036;3907;4
13984;1065;4
18658;4610;1
62667;4519;1
84596;8002;7
76346;4703;4
82110;1240;1
3182;3260;6
12803;1404;2
88338;3916;1
22610;4568;6
31581;2500;3
63578;6808;5
59793;3196;5
43513;8655;3
59412;5056;2
876;4363;5
56103;5933;1
24133;7954;7
37191;7448;1
78321;1338;6
46834;5201;1
29488;3096;6
17456;3375;2
24207;1779;4
49917;1320;4
73086;5414;5
75909;6069;3
86066;2213;5
8989;6337;7
49721;2605;5
29092;2622;1
79406;1380;5
7787;4048;4
44388;1653;5
34347;8779;4
22720;2083;7
34722;4152;2
74439;7680;7
65766;5006;1
23872;8653;5
69320;4881;4
4707;3322;1
25432;2740;7
28583;1352;7
73542;7471;5
69854;8335;4
58310;1349;3
89897;4425;6
69789;1467;5
85113;6154;3
80924;3292;5
77611;7237;5
25836;1143;6
67521;2872;5
49932;3072;1
89854;8079;4
17327;8883;5
56008;5783;5
84584;3744;6
47796;6333;5
11316;8277;5
14784;3728;3
19667;5428;3
31436;4502;7
87037;4662;3
5735;8603;7
11546;6140;6
20186;2543;2
59083;2948;5
18795;8980;3
2362;8253;4
23036;1204;7
52268;3218;5
12899;5032;7
46113;4814;7
6889;8231;2
27139;6792;7
8875;5234;4
29516;4710;6
4774;5357;7
76369;1889;3
43021;8978;3
73874;7593;2
7882;7750;4
