49804;1772;3
23853;4277;6
57860;6964;1
24769;5160;7
37693;7273;1
27518;2254;6
12408;3083;6
5087;1047;5
39660;7897;2
27534;2010;6
69329;7702;7
31516;5936;2
37455;8514;7
6716;5495;3
60244;6003;5
17685;3777;1
14038;7968;2
38328;7179;5
54476;1932;6
64565;5051;5
65175;5643;1
25085;1557;4
36130;3988;4
23117;6876;1
36488;7198;7
31956;6006;4
64862;6515;3
25372;7610;1
63863;4227;1
13101;1291;1
53965;7807;2
68939;8512;3
58822;5320;6
47308;2753;5
11724;8344;6
16241;1779;2
24470;1185;2
47901;8916;2
29992;5560;7
61307;5033;1
6178;6245;1
15090;1448;4
16728;7203;4
18461;2555;6
6661;6813;2
47161;4975;3
59554;3604;4
61925;6531;1
57228;6357;1
49165;6555;2
67511;2054;4
43055;4455;6
38408;4123;2
27964;7132;6
42677;5460;6
55744;5045;2
61632;7814;3
20191;1434;6
18115;4510;2
42921;5646;1
2369;6838;1
9640;1703;5
63369;4414;4
65057;8530;2
27906;6862;4
56491;1846;3
31604;8310;5
60909;8299;4
3771;8952;4
42756;2020;2
36090;4340;2
26693;8360;1
68179;8928;4
26485;7966;4
33988;3048;4
33925;1886;7
33453;1565;2
9447;7138;3
53068;1754;4
13118;1874;4
26499;1297;6
8072;3319;5
42022;8867;3
30485;6585;6
35704;5786;2
7328;2378;4
8657;2361;3
33920;4013;2
45626;1531;6
60340;2295;2
4508;1029;3
32711;8009;2
31359;2220;2
48785;7228;4
13124;3041;4
35012;2489;1
67513;6958;2
35429;8322;4
46575;6089;4
4201;6235;7
28324;8045;5
53723;2213;6
13114;4533;3
45637;8601;7
22771;7947;2
23810;2796;2
53969;8758;2
30290;2275;5
1832;2727;4
56432;8937;2
39624;8891;5
59892;6797;3
12380;4925;7
23639;8830;3
39778;5266;6
17433;6376;6
25148;3929;3
21300;8596;2
60934;5950;6
41202;3128;7
15764;5424;1
8936;5776;1
587;5777;1
63756;2191;2
44643;3203;4
33008;8778;5
64545;3372;4
7387;7715;1
50615;2890;3
47191;5838;4
21589;2653;3
44805;5264;7
46686;8080;7
36669;7994;3
32216;6091;1
57682;7830;2
52893;3942;2
37827;6639;2
23332;7661;1
3325;2443;1
57735;7785;4
60312;8294;7
55699;4924;7
52682;7652;4
31111;4808;2
58553;2110;3
65289;7681;7
27648;1570;4
69851;3751;5
19693;3712;2
7432;2614;6
8014;3957;6
68986;4338;7
20328;8629;7
4776;6996;4
33522;4997;2
26363;1907;7
61122;5491;5
16986;5800;4
31262;6060;5
41637;1715;3
32025;2692;6
6276;6955;5
3014;8337;1
17690;8013;2
45639;6731;3
53114;8804;7
13699;5571;5
49346;6337;5
4678;8594;6
36146;6378;3
35017;7932;4
68920;8510;1
10110;2425;3
4647;3364;5
23026;7834;5
975;5680;6
34760;6612;7
33849;6415;1
59794;2726;6
3567;6635;5
49634;8342;4
51122;2320;7
38190;1664;5
26646;6025;3
38031;3703;4
67102;1424;2
19075;2449;2
66221;5591;4
18292;7568;7
28098;6660;5
40390;4567;5
44577;1359;7
32665;5955;5
69911;1001;3
42194;5823;4
68025;1254;7
22585;4440;3
5701;8636;5
7151;2900;3
62891;6410;6
30930;1400;2
48890;1847;4
44033;3504;6
28837;3393;6
16074;7317;4
10621;6536;3
66230;8448;5
16888;4252;3
13229;1869;1
2151;6096;3
24345;3037;2
21557;7629;2
4805;3854;5
61002;1253;1
42544;1203;2
34195;3435;6
39234;3169;6
6086;1937;7
25125;4130;1
30430;2179;1
28838;3494;5
48712;5504;5
57792;5940;3
29493;3092;4
63597;1962;5
5044;8617;3
44693;5722;5
69213;4520;5
7878;7933;4
68087;3308;3
28901;3086;6
68626;6572;7
6219;1017;4
69303;5841;3
53884;6558;5
40556;4294;2
39473;3021;4
39491;2873;3
15352;2878;6
12981;4188;3
20280;6971;4
4514;7927;3
16623;8300;6
48370;8936;6
33768;4738;4
16572;5269;3
62520;8736;7
47637;5082;5
50301;1877;6
32343;8476;3
31779;2351;1
25368;2297;6
42101;2123;1
1576;2363;6
15629;2067;4
42289;4426;1
18940;3902;6
58668;8768;6
37726;7193;1
1902;2042;4
8624;2415;1
64745;8990;2
54209;1969;1
62076;7879;6
31936;6347;2
35505;3483;4
5343;5616;3
34749;3215;1
46161;4674;6
56191;2328;5
67048;3834;7
2415;4116;3
62432;8016;3
66721;1023;4
12031;8799;7
15538;4919;2
39207;3133;7
46181;1206;7
65772;2590;2
51452;6305;1
29738;2037;2
4144;1038;1
53058;1473;6
47753;7791;4
7974;3288;6
45347;5663;6
13976;3583;3
64112;4827;7
2575;5117;2
24645;5851;4
12382;2343;1
6517;8254;7
55742;6490;4
67585;3617;1
64389;2743;3
32382;2780;6
42461;1053;4
14569;4379;6
25690;1260;6
4652;7569;6
6312;3883;4
60186;1216;7
53101;3547;3
54251;3002;4
33952;6146;5
36413;2040;3
32772;7084;6
26186;8767;6
4208;5620;3
45564;7915;1
66355;4241;1
4820;6852;5
31297;6133;6
40870;7105;3
48207;2355;4
45173;6212;5
54327;6132;6
65567;4068;6
54038;6757;4
8222;4402;1
29896;5333;1
53948;5534;2
37595;6365;6
10416;3627;7
5720;5860;7
57759;5907;6
5218;8751;3
14385;8520;7
16932;8779;7
58046;2751;1
28464;2708;2
67716;7159;1
20159;3454;6
4861;1455;7
51812;3857;6
53104;9000;7
55678;1129;1
2743;8967;5
1034;6838;2
50026;8164;4
37582;1244;2
18945;5998;7
38265;7785;5
15653;4077;4
38504;5590;4
6261;3473;1
35434;7424;5
52903;4621;3
37531;6308;3
11383;4520;4
69272;8069;6
50618;4305;3
43741;1600;1
61458;1249;4
737;3608;3
7045;8846;7
34079;2264;5
62388;4683;1
32529;5617;2
4689;1622;5
13453;2157;4
28944;4870;2
39103;2973;5
16211;5643;5
5328;4985;5
47865;3524;2
69617;8775;6
13742;3477;7
13739;5017;7
51713;4932;2
7362;8949;5
43131;1289;1
49758;6973;7
40691;5385;1
36393;8119;2
24428;2827;1
48952;7203;1
5829;8962;2
30120;5006;4
65066;7079;4
11768;4977;2
20581;7723;2
61471;3560;7
36072;8882;3
3188;8891;1
59360;6113;4
48126;7215;7
38313;1144;3
13569;3119;1
61819;2476;2
46385;1728;5
47949;4164;2
78;2984;5
44108;1795;3
2401;5010;6
30999;1923;2
47498;2323;6
60418;6468;5
2064;2397;1
45075;2667;6
17316;2956;3
32321;6825;5
22133;4985;7
34763;4350;3
15577;4013;5
30357;7337;4
61927;7230;6
23851;6705;7
64157;8009;6
17282;8527;7
42546;2922;2
10171;7271;2
66524;2995;4
15832;1114;1
500;8739;2
47387;3973;7
54276;6422;2
59948;8457;7
34287;4395;1
45099;3971;5
24271;8124;5
52298;6828;7
38105;8478;6
41149;1702;4
2227;3735;2
812;1756;3
32482;8259;1
51775;4360;2
31995;6684;7
65058;4093;7
68035;1125;3
18515;2932;4
15484;2443;4
24473;5694;5
30082;5759;4
20378;5610;2
48767;5010;7
27820;6473;7
381;5353;1
50477;7955;2
52218;4535;6
68155;5112;1
67090;6585;3
8802;6164;4
6884;8063;5
31264;2028;5
59466;3334;4
14716;8932;5
17385;4881;3
2326;3771;3
21500;8600;1
36719;5136;4
35345;6171;4
6349;1666;1
10433;7672;3
41747;5761;4
21846;3088;5
50966;7052;3
43566;2531;3
9535;6353;5
49958;6537;7
11794;6808;6
50452;7655;6
37553;4808;3
56106;3838;4
18494;2023;4
18279;8660;2
65574;3627;5
52194;1653;6
36675;4165;3
8934;8645;1
53654;5426;3
20854;6877;5
30848;2222;6
22127;1015;1
6480;3862;4
6305;4169;6
16221;3257;2
3124;8955;6
34328;1488;7
1860;8866;5
474;2343;4
50972;5953;3
56670;5764;3
58437;6197;5
62694;7455;3
20919;7442;1
10153;8123;1
20539;2834;4
65592;5452;2
45013;4802;7
23770;8260;7
14286;2565;6
55884;8024;1
2826;3091;6
53059;3986;4
5480;2689;7
11014;4318;2
8714;6457;3
58201;2873;6
24359;2879;5
3867;5349;3
45822;1463;6
23236;2225;7
53531;5382;4
165;3257;3
6743;5601;4
12721;6739;2
66601;1622;4
20388;5712;3
11571;2006;7
56155;8232;4
8382;8612;1
47355;7072;1
39805;2106;1
67424;3686;7
58100;5496;3
47861;5116;5
60823;7683;2
51927;1554;4
9696;6931;6
67404;1928;1
6624;7893;4
48652;4972;7
13002;5049;6
30428;5797;7
18682;7913;4
5024;4819;1
41198;6068;1
29529;7517;6
50519;2425;5
26104;1127;7
7117;6525;5
68970;2070;4
32161;7556;5
41965;7491;7
1352;4966;1
33421;4419;7
3707;3216;1
25088;1800;4
55261;7460;6
40316;5519;4
44059;6165;3
8188;7377;3
5241;7028;4
46929;1107;5
20081;5729;2
53247;2012;4
44632;4792;6
14753;6320;5
7693;6810;5
3121;6256;1
13625;5349;7
1156;6513;5
46445;7594;4
18164;7217;1
22820;6262;2
25616;6382;1
28615;6238;3
38704;1058;1
6809;8781;5
32927;4089;1
16945;4260;4
5492;1685;7
8409;4294;2
33411;5590;2
8775;4494;1
58861;1782;2
67168;2619;2
55157;7484;7
22531;1749;5
45122;2786;3
17238;5989;4
48860;3875;2
42040;2030;6
62706;4115;7
53191;7300;2
59341;3635;1
64509;7325;5
17322;7668;7
42199;2875;1
59891;2209;5
27469;8700;1
40060;1962;1
2851;8555;6
43621;3850;3
26776;1533;3
9615;4727;1
41008;4469;5
53583;6468;6
29212;5918;2
495;7312;2
52040;8350;6
10067;3831;2
