20325;4250;5
23587;7443;4
46851;4951;7
29964;1044;1
29308;6530;1
37519;8407;1
6195;1919;6
27011;6868;1
14547;7881;3
20689;6151;3
52000;5262;3
1207;5744;5
48170;6868;3
24482;6701;3
54411;7235;4
21597;3585;4
21434;8152;7
36540;2594;6
38521;4321;3
55644;3413;1
25042;8312;5
18662;1690;7
47901;8916;2
19167;3259;7
57191;4229;3
29421;6302;2
9686;8149;3
58867;4872;3
8069;3622;6
44941;2456;3
49233;3898;5
55392;7828;4
24979;8869;1
21008;4120;5
57463;5172;1
40321;4593;4
37434;7260;1
59636;2643;1
165;3257;3
4572;1713;3
32981;5427;1
56762;4220;4
11783;5867;4
55009;5822;1
549;8622;4
37929;4766;1
45735;2148;1
23612;1097;4
44006;1765;5
55969;1590;7
13097;8336;4
59504;3511;2
32135;6393;2
52992;4749;4
3725;8869;1
17036;8266;3
50199;3843;6
16661;1882;5
7869;4784;1
37684;4730;7
36755;2696;1
35387;3064;7
32492;2291;1
23707;8396;5
46402;6892;4
46542;8481;1
51735;6664;1
4995;7495;1
45698;1075;7
15750;6010;1
34130;8113;4
41444;4100;4
1923;1514;1
53217;7542;7
53067;2762;4
7384;2315;6
42822;7594;6
6491;8946;5
4597;3026;3
6483;3963;3
5634;4247;1
40229;6614;1
1270;8494;4
16149;5668;1
35316;1903;3
13846;4996;6
22638;8660;2
8974;3828;5
32289;2094;5
11381;4236;2
53708;3748;7
1499;4457;2
32411;3737;6
6794;2952;1
52901;6937;5
4454;7431;3
44760;1282;5
38516;2844;7
17031;3500;3
30722;1836;6
21584;7554;5
33976;1653;6
58039;5828;3
37233;1229;6
52546;3279;1
13234;2776;5
1039;7213;2
9954;7677;1
48971;1610;5
57485;4765;1
2808;2784;4
39001;1884;1
15635;1611;2
15650;3503;3
39407;1251;5
5030;1467;4
39136;2141;3
45634;5600;3
15640;1370;5
52299;8520;7
9639;7564;3
17022;6663;3
19347;8426;4
59350;7560;5
512;4072;6
16673;6645;7
58656;5300;5
4038;1673;5
698;8552;1
47935;8228;5
6468;5953;1
1383;2679;1
21771;7876;2
50957;7099;1
43174;7564;6
49138;1975;5
15726;5610;4
41121;4027;7
59428;2277;2
5643;3492;3
26844;8273;5
35317;5330;1
16496;5087;7
2063;4600;1
16554;2934;6
10122;5654;4
23452;1452;3
9251;1714;3
12066;5702;3
10382;3937;4
26018;8246;6
57853;1909;1
51934;4869;7
32555;5064;1
7245;4980;7
30555;6012;3
21556;1946;7
49252;5931;5
25670;4053;3
23389;8082;7
48367;4126;5
41792;1527;6
37962;6545;6
5978;1992;7
58701;6290;7
7918;8463;1
47861;5116;5
28278;5267;2
58236;3115;5
12060;5380;2
44630;1236;5
58947;3172;6
21084;8147;1
53931;8150;1
21637;4014;7
54671;3138;5
27198;4777;3
19231;2093;5
55247;6349;2
54193;8473;2
58478;4322;7
26867;8813;2
32004;8430;5
6098;7821;4
49579;3182;3
5413;2045;7
55963;6798;7
45531;8889;2
20777;4897;2
10346;1918;5
2190;4112;1
8386;3726;6
40652;5616;1
2818;4548;1
32444;7797;6
23262;8370;3
1417;5420;4
19233;5091;4
45460;1204;2
31190;6505;5
5604;7610;7
54540;6452;2
54161;4153;7
23759;2716;1
18922;3361;6
47904;6581;1
52028;2322;3
33538;8259;7
57739;1403;7
15493;5140;6
57282;6587;5
44431;4590;3
3055;3199;7
54610;7164;3
40334;2335;2
26385;2406;2
33170;6809;2
8776;2593;3
18179;7949;2
47388;5493;6
41722;8160;1
45356;3751;5
16071;7869;6
1576;2363;6
32824;2284;3
16173;6977;7
8212;2455;3
9600;8337;2
17501;6859;6
33906;4122;7
30502;2161;2
10265;1325;3
56790;7505;2
54460;4773;3
47084;5251;2
52475;5096;3
55306;2750;6
44708;5712;2
43943;4665;3
21906;3382;5
45410;3933;6
12938;5500;6
27639;3348;6
54699;5600;1
33305;2557;6
1982;1167;5
41319;3882;7
14910;7700;7
10572;3620;6
53076;2501;5
43688;4541;5
55959;4539;7
4992;7079;7
23879;4150;5
57251;1455;7
40174;8607;3
6884;8063;5
43892;5923;2
53192;7827;3
32721;8993;3
53124;6677;7
18973;3395;2
2766;3858;3
32329;7660;3
59688;5635;2
19113;1522;7
283;1793;2
53959;1216;5
29024;1168;3
4575;5480;2
18370;3978;5
31829;3650;7
925;3552;3
3536;4500;6
17789;7686;5
55217;3251;1
56358;8909;2
33692;8354;6
20323;7487;6
25018;5667;3
21042;5653;7
46704;6374;5
46697;2299;7
58587;4073;7
18551;4584;6
47955;7537;1
16921;3242;3
21233;5392;7
28415;1191;4
20668;2488;6
53456;1357;4
48640;7693;4
39045;1759;6
10974;8135;6
14692;1845;3
20560;8979;1
11527;7546;1
50775;4682;7
10603;6184;3
1185;7228;7
43171;2642;5
32223;5824;2
7629;1140;5
58853;5083;2
8334;3944;4
5826;8679;1
17506;6377;2
5356;1514;5
48040;5534;7
48091;5138;6
30789;2417;2
45590;1977;7
27783;7218;3
8418;5932;3
59115;4337;6
58491;6126;7
10987;4605;4
47777;6516;2
40182;3736;1
14345;1189;6
21370;6422;3
52556;7808;3
42884;3566;4
48805;6497;1
24860;5597;4
6346;4079;5
13702;8190;6
47932;5093;6
39614;7984;4
6735;7716;3
16050;6025;6
51939;1019;4
1460;6623;1
4725;8002;2
47603;2133;3
34342;2333;7
42093;4366;2
15109;2578;6
35712;4732;1
24877;8871;7
5694;7153;1
40503;4647;6
22972;2157;4
53158;3913;2
26825;6601;5
42934;4761;7
28646;8995;1
26856;8590;6
19190;4714;6
19027;5692;6
58949;5541;3
18144;2724;7
37778;8959;2
40923;2707;1
4367;1243;1
15135;8238;4
49464;2683;4
29077;1304;3
6817;1565;2
32459;3478;4
39663;5808;6
28149;2904;1
54630;1037;6
10361;8835;7
39051;5860;4
21211;5067;5
9114;3525;4
57585;3577;1
36818;7544;4
10018;4713;2
11912;6512;2
18499;2791;6
25548;2573;7
43144;3680;1
11470;1706;3
25979;4963;7
37317;1309;2
20015;6428;5
40640;8987;7
28557;1751;1
8800;3769;3
39464;5673;5
16739;7638;3
48233;4135;3
32854;3536;1
1361;3663;1
4298;3707;1
20730;7366;1
56453;7771;2
30418;1305;6
8851;2442;4
7337;4355;2
48748;1594;4
48244;8792;4
34470;2283;4
37087;1440;4
55329;3306;7
29144;7729;5
4922;4177;3
18400;7261;2
30611;8016;3
4129;2927;6
53741;3691;3
40760;2873;3
4999;7601;7
618;5409;6
50382;3763;5
18453;2542;1
47308;2753;5
9846;2764;5
33708;5383;2
1684;1564;2
13960;8385;2
7615;7830;6
24438;5519;5
10729;5548;3
42856;7313;5
40827;8360;5
13914;7112;2
36077;7541;2
36873;6330;6
26707;5369;4
2922;7276;4
11694;7624;6
49104;5781;3
22556;5709;4
28689;1953;7
20965;8968;5
17746;2633;1
41088;7751;2
54275;6976;3
47582;5918;1
33214;5614;2
54775;1113;5
7316;4536;6
36810;8789;2
11217;2792;5
37147;8617;1
55896;5334;6
29845;2379;7
50735;2005;6
38953;5607;6
17131;5039;6
31378;7107;6
48769;2452;1
59778;8421;3
39615;3960;7
39913;7205;3
54081;2299;7
29198;1348;3
3742;2565;6
34162;3288;4
53035;6696;3
18983;2856;7
38173;3101;3
48816;7372;3
40308;1590;6
46983;1463;3
31232;1926;7
39636;8200;1
52975;6476;4
26484;4048;4
49518;4875;3
21935;7200;3
37001;1923;6
29629;5483;4
50681;2403;7
33508;5466;5
35832;4772;2
53633;4608;1
46568;7475;5
19980;1735;4
23594;8429;1
42367;3724;5
13132;7137;4
36613;5793;1
10886;1400;7
47472;7925;1
51737;5175;5
45035;1310;3
20342;1636;5
59461;3183;3
32841;5321;4
43370;1268;7
46112;5097;6
34551;6773;4
47546;4053;1
42326;1678;6
9484;2834;7
14770;3143;6
31115;7014;1
36858;5080;2
53019;4207;5
30076;6882;4
2933;1655;2
9456;2230;1
43656;3647;7
33686;5359;6
33903;4051;4
49111;4112;6
48630;7066;7
38130;2806;3
55778;4620;7
44101;5752;3
43020;3358;5
31071;7636;3
24397;6954;7
7080;4012;7
1616;4892;7
59752;1240;2
29343;6801;5
36861;4437;3
39617;7781;3
9303;6237;3
50396;7305;3
30763;2934;7
40672;4639;3
12214;8029;3
27141;1405;5
11875;8281;2
10166;1049;7
18168;1401;4
35022;7814;6
27236;3954;4
34474;7581;1
6185;1208;7
23845;4787;5
36022;5262;4
9166;4037;6
41964;8275;7
37932;6328;6
34986;4683;1
56611;5680;3
54685;4694;7
29902;5749;5
54006;5727;1
12400;1050;7
19274;2856;6
7440;8147;5
25820;6030;6
37728;6238;5
17424;3488;7
24732;8659;1
32830;3759;6
5514;3811;6
40326;2114;5
31762;3360;2
33593;7785;6
30304;2265;1
17704;6468;1
42505;7020;3
14316;2135;7
27049;4397;5
49917;1320;4
16304;6066;4
23704;4953;1
23876;6863;7
19039;7665;5
17795;7350;3
32893;2241;3
9694;4955;7
7221;2837;7
19241;8958;2
10305;7176;3
36617;3031;4
51573;4259;6
39838;1969;6
42908;6602;6
14996;4427;3
54440;5094;7
21338;7283;5
3259;3541;6
9907;3014;5
25297;2807;6
32502;4995;7
26657;6311;7
20857;5263;7
54100;2872;1
25452;8095;3
7988;8017;7
21407;1900;4
49096;2505;2
58413;1144;3
20396;7448;7
49841;2865;4
42331;3828;3
4799;8389;3
50093;5981;6
1112;4952;5
5493;3943;4
27516;8666;2
32760;4800;1
50255;5105;5
49520;5540;3
34423;7932;1
31004;5345;4
1284;8192;7
42890;8452;7
6649;1473;1
26090;4492;3
26796;1462;2
18115;4510;2
44663;8754;3
17912;1892;5
26493;3155;3
6981;6458;7
49794;4199;2
2879;7643;2
6565;5956;4
43611;8654;7
42196;8295;6
50339;4131;1
6913;5763;4
44535;2474;2
2973;1587;1
23123;8455;1
39183;8355;7
13453;2157;4
5798;7667;7
54497;2732;7
9151;6423;5
52203;6984;7
44977;1195;5
40541;1928;2
55426;4692;6
33484;2776;1
46765;5721;7
46004;3566;5
36226;5396;1
26406;3095;7
8460;4962;6
18116;2881;6
11443;2628;2
4607;7278;4
33550;5157;1
56169;5949;7
39742;3159;6
26667;2124;1
35525;7200;5
23388;1755;7
38117;8493;6
56116;7544;5
21099;1708;2
45335;1334;7
13577;3343;1
1042;6123;6
48303;6917;4
20691;2045;2
21203;5891;5
38163;5043;4
53945;4400;3
11860;3307;1
3524;4639;1
39644;2194;4
7702;6042;7
50483;8647;4
31291;4188;7
30696;7441;6
53111;3974;7
43608;6109;1
940;5066;5
57817;5002;6
7072;6213;2
57166;1251;1
44670;4698;1
21165;5540;1
11435;8581;7
34686;4785;4
20742;2808;5
19048;1327;6
26811;6439;3
48019;5911;3
31861;3698;1
18550;6549;3
19800;7647;7
22755;2321;6
1059;2025;4
7155;1607;1
53936;8134;1
24905;7894;2
51345;3120;2
57575;3065;6
4463;2249;7
47795;3274;5
7770;2776;4
34987;6843;3
39127;6189;5
33799;4010;4
14540;6669;4
16599;1236;2
48586;7606;6
15196;8881;5
35823;3957;6
42463;5292;1
14903;1007;7
12373;5119;2
7178;6207;4
26254;8219;4
57596;1388;5
40412;1437;3
6068;1960;2
19513;4185;7
29291;3448;4
54125;2966;5
36821;5484;2
19575;4772;3
34711;5043;7
47221;5035;3
17278;5528;6
46606;8546;4
25830;1078;2
46244;3963;5
46617;3516;2
39855;6223;1
22032;8703;2
11289;3341;6
46595;6046;1
54268;8818;2
26412;5862;5
3123;2662;2
39629;7417;7
13862;5047;3
49712;4659;2
56937;8579;1
2729;2302;6
57211;5221;1
44417;1529;6
45572;2605;7
37013;7135;1
4701;2087;6
28086;7263;1
49372;4889;7
9372;4387;6
6030;3184;7
38407;1626;3
55584;7128;2
39705;3484;6
52171;6721;1
50797;4316;7
23291;2442;1
57277;7518;7
27567;8680;7
28026;5169;3
51642;3504;4
42858;8524;3
36262;3357;4
10307;2915;6
35285;2878;3
32882;2508;6
50758;5441;1
24634;1807;1
37532;5683;4
18125;3333;2
432;4398;6
2278;7047;3
35818;4719;6
54649;3354;1
3984;3961;1
41733;6164;7
12697;1808;1
54579;6161;7
50860;2272;6
18296;4946;6
33317;3602;7
20243;7097;3
30042;3681;2
22859;4790;3
9233;3542;4
33989;8272;2
44548;6423;6
9699;2854;3
58977;2074;2
23263;5506;4
33848;7016;5
33734;3924;1
31837;7022;7
40521;3579;3
15117;4295;5
41467;8626;6
36865;7872;6
9050;3590;7
45725;3149;4
7202;2138;6
52381;2549;1
16645;7064;7
42357;2486;4
51961;4862;4
51144;4549;2
23211;6532;2
48850;2666;4
7381;4046;4
32062;2159;3
59735;1501;5
42641;3420;2
45947;5165;7
31885;8860;6
43366;7794;5
17130;4446;4
45937;3305;1
7908;7363;4
34330;7141;3
4311;8762;3
2583;7452;4
906;5389;4
59207;3440;6
17846;6714;6
30707;7922;4
45610;2202;5
22403;4900;3
37984;2717;3
25519;5372;6
38454;8584;7
7539;7933;7
37927;3686;2
40219;7785;3
47978;7658;4
32384;2234;5
23235;7644;3
5004;8707;1
20983;1169;7
26110;2497;2
23441;8033;5
16047;6216;5
21753;4816;2
28036;4297;3
13828;3095;2
23210;4086;7
46027;2525;1
47763;5377;5
4184;6904;1
25287;6418;3
45257;6075;7
4003;8383;7
35104;7382;1
53031;7255;4
55409;7197;3
2146;7218;6
53226;6345;7
39613;7196;5
20868;8430;4
50937;1611;7
3088;7879;6
29412;1062;2
19713;5901;4
10260;5349;1
42305;1447;3
51220;6239;6
45455;3923;5
4213;6292;2
29738;2037;2
50381;7141;1
1913;1121;6
52917;4237;7
17806;8178;1
43990;4507;7
30997;5543;3
12250;6260;7
47293;1269;3
22931;1206;5
38787;4810;5
23969;6905;5
27581;4584;2
38295;4943;7
26390;4224;7
40483;4548;2
53771;2574;2
32910;2440;4
48316;5453;4
12168;1771;7
18218;6393;6
47258;5136;1
2628;7485;1
30439;8266;3
48579;4235;3
6160;1017;3
31973;1920;3
40893;8399;7
33231;5770;7
7116;4430;1
7782;1386;3
11560;5448;2
46672;8922;1
20134;2852;4
44198;1576;7
1038;4130;2
37493;3954;3
5016;1869;5
41000;4278;2
11553;2012;1
5261;1881;2
7002;8808;5
33419;8367;6
8062;6820;6
56648;5161;6
13971;2794;2
55870;5129;6
53683;5460;1
26459;4453;1
53702;8915;7
42023;8090;2
23069;7687;5
31373;2721;7
22473;1909;5
3311;5509;5
12087;3751;4
29906;5818;7
56300;5596;3
8450;8510;3
48601;6009;4
58287;3178;6
51436;1264;3
34629;5150;5
56819;4124;2
28621;5027;7
26768;4292;6
12632;1298;2
36905;6942;6
45493;5420;4
1875;8367;7
25975;6968;7
43096;8589;1
26081;6631;2
29927;4681;4
12162;7790;1
26608;7261;7
38798;8486;4
59081;3625;5
30189;7368;1
31662;2896;2
39103;2973;5
21767;4666;3
29545;7589;1
10626;2243;7
57088;3618;1
10075;4745;6
31062;8279;1
233;1211;6
1947;5272;3
2819;5175;7
25803;5074;4
32228;3682;1
53109;8257;7
23504;8876;1
58249;3735;5
4085;4576;1
50;2905;5
8651;3249;5
31258;5454;2
56379;6674;4
10456;8761;4
55834;5877;1
54400;6530;1
18044;1939;2
19424;1405;2
26697;4043;5
20842;7361;6
33714;4272;7
24020;1072;3
20943;7528;7
46265;7953;2
45299;7681;7
21507;4781;4
23218;2232;1
31664;2861;3
55200;7427;7
17482;4262;7
55839;5597;4
4896;4051;5
5299;5644;5
7917;8431;3
25986;2322;5
13933;7313;6
46959;1097;2
35644;7522;5
10241;7669;7
3819;8615;1
49121;2724;1
40466;6904;2
1823;6575;4
58915;3694;5
12700;6088;4
40963;1663;7
28418;1434;5
10591;5633;4
21844;2535;1
17923;2033;5
17679;2615;2
3019;2433;5
26330;3274;2
27191;5229;4
3899;4646;6
28677;2421;5
14412;8814;5
12985;7319;7
50102;4927;6
45043;5852;1
19312;4044;5
53345;7829;4
2307;8521;2
22703;5010;3
34057;6578;6
38498;7304;7
15012;7368;6
47979;1966;1
37990;5951;5
43148;3913;3
13402;5743;3
32345;4810;1
32849;6660;6
2764;3066;5
56344;2181;7
25726;8821;3
38425;2482;4
19544;6623;5
6675;2024;7
11331;3713;2
39823;7232;3
5558;8213;3
57339;7466;1
59794;2726;6
46801;1741;4
51929;2099;3
17016;2474;7
48933;7343;1
15045;7339;6
665;6768;6
20493;5309;4
34202;7073;5
38952;6156;7
29239;8508;2
42169;4641;4
18769;8700;5
18170;7764;2
50213;5861;6
56474;8625;4
49882;5185;2
40392;4999;7
32814;7576;2
51353;8638;6
11603;7395;7
31268;5488;2
56004;8155;4
8432;5695;2
41833;7220;5
23146;1821;2
56338;6397;6
18668;1042;5
26777;1516;7
47443;5540;7
546;3066;6
48538;7036;2
3978;6979;1
37247;3383;4
27322;2874;5
37638;3445;5
46798;6865;6
37879;8088;2
8346;5450;3
40788;4379;7
34427;8134;3
16122;5036;1
41621;5883;7
4739;1354;5
43883;7500;2
39662;8797;5
30728;6849;3
7552;4356;1
43711;4222;1
3471;7306;1
39957;6266;1
6935;1867;6
16523;1625;1
9190;8536;1
8592;8249;2
1466;1086;1
25460;6226;2
10479;3332;2
11444;3963;3
42388;2596;6
49021;8737;2
10186;4375;2
1653;6251;4
26511;1328;4
9882;8444;2
7239;1704;6
54759;3847;5
22045;1168;6
20171;1163;4
55480;3713;6
13030;8142;2
27925;4568;5
41860;6383;2
44716;6472;1
9395;1278;7
47079;6707;7
8664;6649;2
42068;1211;6
13126;6155;4
41157;2130;7
7354;5031;1
35436;6684;6
26832;5285;3
14293;5971;6
50597;2767;5
50070;3770;6
25692;6088;5
26793;1480;4
47496;5274;7
53900;5824;2
23868;1639;6
26170;4474;5
44339;7532;4
4279;7583;5
44625;5360;1
39671;2320;6
51306;2865;6
50219;2240;5
16378;2417;5
25658;5162;7
17443;4450;6
50373;5231;5
31692;6980;1
39115;5164;1
56566;1639;1
14849;1551;1
24963;2515;2
29518;3008;5
6558;3020;7
22816;4468;2
30823;4549;5
55493;1703;7
54053;4999;5
2287;5880;3
35197;1049;2
7954;3525;2
47701;6215;6
54315;6884;3
44719;6960;4
45608;2890;4
1877;7965;3
50370;7973;3
2350;2488;7
21839;5657;7
31848;6743;1
32911;1948;1
47538;2291;1
23010;8764;7
57784;6651;4
45651;8732;1
33814;8978;4
41579;8514;1
22569;5377;7
7781;7839;7
42875;5671;7
14776;4327;2
29623;4907;1
41494;4521;1
31941;3421;2
57422;6885;3
