1045;1513;5
16251;6405;5
4671;6277;2
183;7812;7
7914;1511;6
7472;7951;6
16408;3413;1
10769;5880;4
17682;3825;3
12555;6542;3
11388;3242;6
3109;6457;4
18853;6887;4
2023;3853;1
13989;3605;2
6976;3668;6
19796;7813;7
4830;2549;3
2984;5528;1
19744;4280;6
15580;1663;7
11889;1063;1
11793;6546;5
681;7244;2
19834;6110;5
9067;8724;3
19966;4748;2
14083;3956;6
15118;2689;4
12077;5151;2
9319;3031;1
3026;1592;4
17755;8486;1
10611;2961;5
2884;6301;4
4683;8511;3
5598;7624;4
2943;3817;3
4765;5821;3
1160;2873;5
7908;7363;4
2466;5944;5
10029;2911;6
17777;5095;6
1662;5760;4
3801;5608;3
16794;4985;2
7728;4490;1
1914;1393;7
17945;1423;7
19319;2141;5
11812;4394;6
4755;4430;4
17627;8959;5
7049;4189;5
16451;7461;6
19055;5325;6
7390;4469;4
4811;4180;7
14348;1802;5
9011;3033;7
5823;6046;6
5557;1689;5
9989;1686;2
11245;1143;5
19449;5405;4
9757;2990;7
12602;5857;7
16875;2842;4
11540;8482;5
17127;6954;4
17724;1868;6
12427;4065;3
2643;6722;1
5423;3755;7
16377;4497;4
10442;1045;6
12500;8050;3
9330;2266;2
15692;3326;4
16382;7228;5
1655;3221;4
5766;6443;6
6285;1771;1
3675;7832;2
7451;2344;6
16109;1020;5
18061;7572;4
14388;6989;6
13952;1897;4
419;8848;7
18732;2758;4
11409;1960;1
1044;2318;2
13890;8275;3
14725;2079;3
1291;6348;5
9992;8978;2
3782;5066;6
19862;2308;6
11499;8083;3
6772;2889;2
13670;1681;7
18137;8638;2
19112;4630;6
9501;1256;3
18051;1453;3
4095;3276;3
6699;2459;5
8707;3199;4
1928;8968;7
411;7841;5
2450;8264;3
18914;4975;1
1415;6754;1
9368;6050;2
16551;5493;6
14529;2513;4
2530;3837;7
13830;6166;6
3501;4870;1
1070;4334;1
18860;3569;6
15787;1839;3
19149;6804;5
4506;1352;6
3995;4537;7
1022;8987;6
915;3087;5
6746;4210;5
2417;1485;3
1033;5457;2
15167;8899;3
6796;5591;1
10118;8548;3
19189;7758;2
10667;5124;1
16784;1420;5
18812;4063;6
1050;5197;4
1380;4029;7
7670;4970;5
685;3488;4
1975;7312;1
1694;5797;5
18290;8114;2
15249;8159;3
1341;4468;7
324;4371;5
18533;1927;2
16981;5520;4
412;7561;7
251;5441;5
2119;4944;3
11797;6054;4
15383;7082;1
4778;4812;3
8038;5087;2
6476;8821;7
3445;6509;3
4709;3698;2
19672;6492;6
17193;8470;2
18201;6752;3
13817;8723;5
1578;1642;5
3611;4321;3
913;7291;3
11530;4128;7
5826;8679;1
6516;7525;7
19923;8912;5
12546;3720;6
605;3768;3
18493;3524;2
13995;5845;6
10488;1096;3
13523;2607;6
